"customer_id","rfm_score"
"16372","3-2-4"
"14517","3-2-4"
"17082","3-2-1"
"12357","3-1-1"
"13759","3-2-3"
"15407","3-4-2"
"16357","3-3-3"
"16676","3-5-2"
"13523","3-5-1"
"12645","3-5-2"
"17608","3-2-5"
"17831","3-1-5"
"18170","3-3-2"
"13155","3-4-2"
"15952","3-4-3"
"16488","3-4-3"
"16466","3-5-2"
"13532","3-1-5"
"15696","3-5-1"
"15025","3-1-4"
"15427","3-3-2"
"13772","3-3-2"
"12638","3-1-3"
"13634","3-5-2"
"16445","3-1-5"
"15017","3-1-5"
"12838","3-2-3"
"16771","3-5-1"
"13527","3-5-1"
"14039","3-1-5"
"15526","3-2-5"
"14404","3-5-2"
"17158","3-3-2"
"15719","3-5-1"
"15618","3-5-3"
"14623","3-5-3"
"12484","3-5-1"
"17164","3-5-1"
"16053","3-2-2"
"13097","3-5-1"
"16637","3-5-2"
"14080","3-1-5"
"18150","3-3-3"
"13824","3-5-2"
"15330","3-2-3"
"17761","3-1-3"
"17623","3-1-3"
"12832","3-2-4"
"14929","3-1-5"
"17430","3-2-4"
"13324","3-5-1"
"15522","3-2-4"
"12408","3-5-1"
"13993","3-5-1"
"17107","3-5-1"
"14387","3-3-2"
"13717","3-5-2"
"14700","3-3-1"
"16232","3-5-2"
"16348","3-5-2"
"18036","3-3-4"
"16612","3-4-2"
"15870","3-1-4"
"18016","3-5-2"
"17043","3-4-2"
"15493","3-5-2"
"16362","3-5-3"
"18177","3-5-2"
"15103","3-2-3"
"17515","3-4-3"
"13710","3-1-5"
"13587","3-3-4"
"14676","3-5-1"
"14232","3-5-1"
"16602","3-2-3"
"12849","3-2-2"
"12613","3-5-1"
"12990","3-3-4"
"13329","3-4-3"
"14524","3-5-2"
"15763","3-3-2"
"15513","3-5-1"
"15356","3-5-1"
"13867","4-3-2"
"17219","4-1-5"
"12721","4-5-1"
"16618","4-5-1"
"16837","4-5-1"
"17886","4-3-3"
"15153","4-1-4"
"13110","4-5-2"
"17637","4-2-3"
"18216","4-1-3"
"15275","4-2-3"
"17160","4-5-1"
"16505","4-1-3"
"14050","4-2-3"
"13695","4-5-1"
"17964","4-2-3"
"13047","4-5-1"
"15066","4-2-3"
"17289","4-4-2"
"15043","4-1-3"
"14360","4-4-1"
"16732","4-1-3"
"17022","4-1-5"
"13272","4-2-4"
"17633","4-5-2"
"16253","4-3-1"
"15249","4-5-1"
"18164","4-2-4"
"16284","4-2-3"
"13975","4-5-1"
"15957","4-1-4"
"16187","4-5-1"
"13643","4-3-3"
"15573","4-2-3"
"13522","4-1-5"
"15114","4-5-1"
"13623","4-5-3"
"13804","4-5-1"
"14108","4-3-3"
"16041","4-3-1"
"14968","4-1-5"
"14284","4-3-3"
"15485","4-3-1"
"16205","4-4-3"
"17011","4-1-4"
"14240","4-2-3"
"17038","4-1-5"
"13384","4-5-1"
"12949","4-5-1"
"14691","4-5-1"
"14214","4-5-2"
"17690","4-5-1"
"15986","4-1-5"
"16516","4-1-5"
"15027","4-5-2"
"15450","4-1-4"
"16767","4-5-1"
"13209","4-5-1"
"12472","4-5-1"
"13992","4-1-5"
"13029","4-3-2"
"14921","4-2-2"
"16751","4-1-2"
"17865","4-5-1"
"12893","4-1-5"
"17702","4-5-2"
"16953","4-1-5"
"16996","4-5-2"
"16880","4-5-2"
"12532","4-1-4"
"17867","4-5-3"
"13046","4-2-3"
"16628","4-5-1"
"17573","4-4-4"
"16791","4-5-2"
"15830","4-2-3"
"14748","4-5-2"
"12541","4-3-2"
"17109","4-5-3"
"12981","4-2-4"
"16003","4-5-1"
"12659","4-1-5"
"12538","4-1-4"
"16218","4-5-1"
"18217","4-2-3"
"17537","4-2-3"
"16743","4-5-1"
"16434","4-5-2"
"14829","4-5-3"
"17442","4-5-1"
"13148","4-5-1"
"17197","4-1-2"
"18236","4-5-3"
"13983","4-5-1"
"16907","4-5-2"
"14944","4-5-1"
"16986","4-2-2"
"18125","4-5-2"
"17901","4-1-5"
"15785","4-5-1"
"16126","4-4-1"
"15238","4-5-2"
"15597","4-2-4"
"13460","4-2-5"
"15111","4-3-2"
"12599","4-5-2"
"15289","4-4-2"
"14466","4-5-1"
"17059","4-5-1"
"15463","4-1-5"
"15452","4-3-3"
"13606","4-3-4"
"14064","4-5-2"
"17791","4-1-5"
"14712","4-3-2"
"16025","4-1-4"
"14765","4-3-4"
"12473","4-5-1"
"12617","4-1-4"
"17932","4-3-2"
"12544","4-2-4"
"17416","4-5-1"
"17653","4-5-2"
"15184","4-2-4"
"15355","4-2-4"
"18135","4-5-3"
"12708","4-5-1"
"14863","4-1-4"
"12844","4-2-4"
"13817","4-2-4"
"16903","4-1-4"
"16863","4-4-3"
"17977","4-1-4"
"17191","4-5-1"
"12589","4-2-3"
"16433","4-1-5"
"16460","4-3-3"
"18014","4-1-5"
"14662","4-4-3"
"12517","4-5-1"
"14789","4-1-5"
"15492","4-2-3"
"15692","4-1-5"
"13727","4-2-4"
"17088","4-4-2"
"17069","4-5-1"
"15557","4-1-3"
"16671","4-3-2"
"15608","4-4-2"
"13557","4-2-3"
"14035","4-5-2"
"17162","4-5-2"
"16386","4-2-4"
"17512","4-5-1"
"12726","4-5-1"
"13810","4-4-3"
"12685","4-5-1"
"12480","4-4-1"
"17052","4-1-4"
"14226","4-5-1"
"12600","4-5-1"
"13732","4-1-3"
"12384","4-3-3"
"18209","4-1-5"
"12691","4-5-2"
"17054","4-5-2"
"17295","4-3-3"
"16332","4-5-2"
"17015","4-3-2"
"15429","4-3-4"
"13451","4-5-1"
"16416","4-4-2"
"16720","4-1-5"
"12867","4-5-1"
"12865","4-3-2"
"15599","4-2-3"
"14882","4-2-3"
"14784","4-2-4"
"13170","4-1-5"
"14487","4-5-2"
"15411","4-5-2"
"13892","4-4-3"
"17211","4-5-1"
"17790","4-5-2"
"17041","4-4-2"
"14499","4-3-3"
"17838","4-5-1"
"16898","4-4-4"
"17720","4-4-2"
"13603","4-1-5"
"13700","4-5-1"
"14382","4-1-3"
"14661","4-1-5"
"17287","4-5-2"
"15787","4-3-2"
"16930","4-3-4"
"13450","4-5-1"
"18069","4-5-1"
"14227","4-5-1"
"16726","4-5-2"
"13379","4-3-3"
"15449","4-5-2"
"13146","4-1-5"
"12508","4-2-4"
"13984","4-5-3"
"14044","4-4-3"
"13178","4-5-1"
"15781","4-4-4"
"17538","4-1-5"
"15058","4-5-1"
"16303","4-4-1"
"13549","4-5-2"
"16504","4-1-3"
"12938","4-1-5"
"15458","4-1-5"
"16639","4-4-2"
"16936","4-1-4"
"14862","4-2-3"
"13835","4-4-3"
"16747","4-4-3"
"16207","4-1-4"
"14684","4-5-2"
"15203","4-5-2"
"12689","4-2-2"
"18117","4-1-4"
"15863","4-2-5"
"17663","4-5-2"
"16519","4-2-5"
"12374","4-1-3"
"12428","4-5-1"
"17235","4-2-3"
"17793","4-1-4"
"15365","4-5-2"
"18082","4-1-3"
"15125","4-5-1"
"15050","4-5-2"
"14530","4-5-1"
"14953","4-1-4"
"17081","4-2-4"
"18211","4-5-3"
"13577","4-5-2"
"16478","4-3-4"
"15532","4-5-2"
"14494","4-1-5"
"12642","4-3-2"
"17652","4-5-1"
"14680","4-5-1"
"15660","4-5-2"
"15839","4-5-2"
"15168","4-1-5"
"15291","4-5-1"
"14666","4-1-5"
"13735","4-5-1"
"17510","4-1-4"
"17357","4-2-4"
"12415","4-5-1"
"14725","4-1-3"
"13632","4-5-1"
"17777","4-3-3"
"15720","4-1-3"
"13692","4-5-2"
"15955","4-5-1"
"14533","4-5-2"
"16341","4-5-2"
"12883","4-4-3"
"18123","4-2-3"
"15582","4-3-3"
"17153","4-1-5"
"17564","4-3-4"
"17220","4-5-1"
"17974","4-3-3"
"16878","4-2-5"
"15758","4-1-5"
"13846","4-4-3"
"13614","4-4-2"
"15524","4-1-4"
"15679","4-4-3"
"13455","4-4-2"
"12676","4-5-2"
"13058","4-3-4"
"15419","4-1-5"
"17314","4-5-1"
"13066","4-3-4"
"15981","4-5-1"
"18259","4-3-1"
"14522","4-4-2"
"12890","4-1-4"
"14544","4-2-1"
"13236","4-3-3"
"18181","4-1-4"
"18043","4-3-3"
"16557","4-2-4"
"14714","4-1-5"
"16423","4-1-4"
"14715","4-4-3"
"17521","4-4-3"
"15556","4-1-4"
"12933","4-4-3"
"14109","4-2-5"
"13926","4-1-5"
"18263","4-4-2"
"16912","4-5-1"
"12626","4-5-1"
"12991","4-2-3"
"13131","4-4-2"
"18075","4-5-1"
"17596","4-5-1"
"13816","4-4-3"
"13939","4-4-3"
"14057","4-5-1"
"13575","4-5-3"
"16204","4-1-4"
"17368","4-5-2"
"16245","4-5-2"
"12640","4-3-2"
"15584","4-5-3"
"15269","4-1-4"
"14507","4-5-2"
"16669","4-4-2"
"13500","4-4-2"
"16916","4-2-3"
"12993","4-4-4"
"16999","4-2-3"
"15051","4-3-2"
"14286","4-5-1"
"17377","4-5-1"
"13447","4-4-2"
"17896","4-1-4"
"17198","4-3-3"
"15967","4-2-4"
"17549","4-2-5"
"16008","4-3-3"
"16809","4-5-2"
"18006","4-1-4"
"18246","4-2-3"
"15805","4-5-1"
"14948","4-5-2"
"16085","4-5-2"
"12910","4-5-1"
"12731","4-5-1"
"13285","4-4-1"
"12500","4-5-1"
"15900","4-1-4"
"16855","4-2-4"
"15432","4-1-5"
"15110","4-5-2"
"13449","4-1-4"
"16804","4-3-3"
"14851","4-2-3"
"16469","4-4-3"
"16278","4-3-3"
"14898","4-5-2"
"13629","4-5-1"
"17680","4-1-5"
"15489","4-4-2"
"12445","4-1-5"
"16871","4-5-1"
"16298","4-3-3"
"17095","4-5-2"
"13313","4-5-2"
"16042","4-5-2"
"15983","4-4-2"
"14034","4-4-3"
"14362","4-1-5"
"12449","4-4-1"
"17147","4-5-2"
"16638","4-5-2"
"16656","4-5-1"
"14234","4-4-3"
"13828","4-1-5"
"12647","4-5-1"
"13894","4-5-3"
"15124","4-2-5"
"12712","4-5-1"
"17613","4-5-1"
"13028","4-3-3"
"14508","4-2-4"
"12997","4-5-2"
"14112","4-5-1"
"12610","4-5-1"
"12539","4-5-1"
"18221","4-5-2"
"13138","4-5-2"
"15506","4-3-2"
"13308","4-4-2"
"13871","4-5-1"
"17461","4-3-3"
"15657","4-1-5"
"13160","4-1-5"
"12847","4-1-3"
"15267","4-5-2"
"17397","4-2-3"
"12477","4-5-1"
"12356","4-3-1"
"15529","4-5-1"
"14332","4-3-3"
"16869","4-5-3"
"12481","4-5-1"
"17330","4-2-4"
"17985","4-1-3"
"16531","4-5-2"
"15287","4-3-3"
"17716","4-5-1"
"16070","4-2-3"
"17799","4-5-1"
"12406","4-3-1"
"16186","4-5-1"
"15435","4-1-5"
"15081","4-5-3"
"13815","4-5-1"
"16009","4-4-2"
"17080","4-3-4"
"14416","4-2-3"
"12567","4-5-1"
"15864","4-5-2"
"17797","4-3-3"
"17650","4-1-5"
"12931","4-5-1"
"14849","4-5-1"
"12444","4-5-1"
"13941","4-5-1"
"16945","4-5-1"
"12779","4-5-1"
"13381","4-5-1"
"13880","4-5-1"
"12578","4-4-1"
"14903","4-5-1"
"12380","4-5-1"
"13895","4-5-1"
"14315","4-5-1"
"18061","4-5-1"
"14285","4-4-2"
"13094","4-5-2"
"17159","4-4-2"
"15530","4-4-2"
"16279","4-4-2"
"13516","4-3-2"
"16463","4-5-2"
"14434","4-5-2"
"17621","4-4-2"
"13396","4-4-2"
"15494","4-2-2"
"17961","4-5-2"
"15088","4-3-2"
"15933","4-3-2"
"16350","4-5-2"
"13117","4-5-2"
"16511","4-3-2"
"12697","4-5-2"
"16560","4-3-3"
"16924","4-4-3"
"12603","4-1-3"
"12781","4-5-3"
"17779","4-5-3"
"14593","4-3-3"
"14342","4-5-3"
"16134","4-3-3"
"14820","4-4-3"
"12391","4-1-4"
"15368","4-1-4"
"18034","4-2-4"
"12498","4-3-4"
"18276","4-3-4"
"13091","4-2-4"
"14902","4-2-4"
"17163","4-2-4"
"17760","4-2-4"
"13960","4-2-5"
"17301","4-1-5"
"17904","4-2-5"
"12618","4-1-5"
"13962","4-2-5"
"17286","4-1-5"
"14073","4-2-5"
"16414","4-2-5"
"14641","4-1-5"
"14984","4-2-5"
"14116","4-5-2"
"15919","4-2-3"
"14664","4-2-3"
"13142","4-1-4"
"14159","4-5-1"
"18110","4-2-5"
"15465","4-5-1"
"15906","4-5-2"
"17561","4-1-5"
"13988","4-5-1"
"15426","4-5-2"
"16533","4-5-2"
"17738","4-5-2"
"15044","4-5-1"
"13427","4-3-3"
"18127","4-3-4"
"16762","4-3-2"
"15850","4-2-4"
"15988","4-1-5"
"16784","4-1-5"
"16710","4-5-1"
"14157","4-3-4"
"14359","4-5-3"
"16666","4-1-5"
"14502","4-5-1"
"16399","4-2-4"
"13200","4-4-3"
"17384","4-2-4"
"14553","4-5-3"
"13565","4-2-4"
"13118","4-5-2"
"12597","4-5-1"
"12778","4-5-3"
"12540","4-5-1"
"14595","4-5-2"
"17387","4-2-3"
"14052","4-1-5"
"17758","4-5-1"
"17425","4-2-3"
"15963","4-2-3"
"15533","4-5-3"
"12702","4-1-5"
"17555","4-2-3"
"16506","4-2-5"
"14477","4-5-2"
"14881","4-1-4"
"16411","4-2-5"
"16464","4-3-2"
"18040","4-2-4"
"16212","4-3-3"
"12658","4-1-3"
"13189","4-2-4"
"17227","4-5-2"
"13430","4-4-3"
"16369","4-3-2"
"17888","4-5-3"
"14030","4-5-1"
"14883","4-5-3"
"16139","4-3-3"
"17625","4-4-1"
"16713","4-5-1"
"15857","4-1-4"
"15527","4-5-1"
"15406","4-4-4"
"15115","4-1-4"
"14482","4-5-1"
"12878","4-3-3"
"15132","4-5-2"
"12504","4-4-5"
"12795","4-1-4"
"13246","4-5-2"
"16406","4-1-5"
"14300","4-1-5"
"14447","4-5-2"
"15567","4-1-5"
"15645","4-1-3"
"15163","4-2-4"
"17664","4-2-3"
"13167","4-4-3"
"13739","4-1-5"
"14551","4-2-5"
"15105","4-5-1"
"12349","4-1-2"
"14426","4-5-1"
"14449","4-4-3"
"17253","4-1-5"
"14587","4-5-2"
"13823","4-2-2"
"16366","4-1-4"
"15179","4-5-1"
"15093","4-5-1"
"13282","4-5-2"
"13673","4-2-4"
"13862","4-5-1"
"17432","4-2-4"
"12904","4-2-3"
"17100","4-2-2"
"12984","4-1-5"
"15681","4-5-2"
"15671","4-5-1"
"18080","4-2-2"
"15738","4-5-1"
"13569","4-2-4"
"17155","4-2-4"
"12936","4-5-2"
"15634","4-1-4"
"13363","4-2-2"
"17324","4-4-2"
"15971","4-5-1"
"16128","4-5-2"
"15811","4-5-1"
"12920","4-1-5"
"17313","4-2-1"
"14515","4-5-1"
"13986","4-1-4"
"12586","4-2-5"
"16422","4-5-1"
"17519","4-5-2"
"18274","4-2-5"
"17371","4-3-4"
"13456","4-5-2"
"14834","4-5-2"
"13832","4-2-5"
"17453","4-2-3"
"16352","4-2-3"
"15699","4-1-4"
"13247","4-4-3"
"16365","4-5-2"
"14768","4-3-5"
"13488","4-5-1"
"16633","4-5-1"
"13322","4-1-5"
"16748","4-5-2"
"18139","4-5-1"
"17360","4-3-3"
"14506","4-5-1"
"12483","4-5-1"
"14467","4-4-3"
"14424","4-1-4"
"17073","4-4-2"
"12474","4-5-1"
"16311","4-2-3"
"15106","4-5-2"
"16607","4-5-1"
"13403","4-1-5"
"16532","4-3-1"
"17338","4-5-1"
"15116","4-4-2"
"12775","4-5-2"
"13268","4-5-1"
"14505","4-5-1"
"17297","4-1-5"
"16107","4-5-1"
"14297","4-5-2"
"15497","4-3-2"
"16985","4-5-1"
"16261","4-4-3"
"15150","4-5-1"
"18249","4-1-5"
"12656","4-5-1"
"15845","4-5-1"
"16164","4-4-3"
"13499","4-5-2"
"17075","4-5-3"
"13681","4-4-3"
"17500","4-3-2"
"17759","4-3-3"
"14657","4-5-3"
"13940","4-4-3"
"15965","4-4-3"
"17600","4-1-5"
"16722","4-5-1"
"16655","4-5-1"
"15977","4-2-2"
"16330","4-4-4"
"14334","4-5-1"
"15393","4-2-5"
"14790","4-4-3"
"17809","4-5-1"
"13502","4-3-4"
"17469","4-5-2"
"13831","4-5-1"
"13174","4-3-1"
"15727","4-5-1"
"14335","4-2-3"
"13018","4-5-1"
"16343","4-2-4"
"13350","4-3-2"
"14675","4-1-3"
"16020","4-3-3"
"17422","4-5-2"
"16660","4-5-3"
"15949","4-2-4"
"17135","4-5-2"
"17410","4-5-2"
"13448","4-5-1"
"17685","4-5-1"
"12557","4-5-1"
"15916","4-5-2"
"16255","4-5-1"
"15743","4-4-3"
"18084","4-2-5"
"13139","4-5-1"
"17463","4-5-2"
"16653","4-3-2"
"16185","4-2-3"
"14336","4-4-2"
"16066","4-5-2"
"17010","4-2-5"
"14049","4-5-1"
"14744","4-5-2"
"14099","4-5-1"
"12619","4-5-1"
"13742","4-5-1"
"14912","4-3-3"
"17700","4-5-1"
"16079","4-3-2"
"16670","4-5-1"
"14020","4-2-3"
"13650","4-5-2"
"15253","4-5-2"
"14581","4-1-5"
"12948","4-5-1"
"17725","4-5-1"
"13899","4-2-4"
"15398","4-3-2"
"15901","4-3-4"
"17034","4-4-3"
"12452","4-3-4"
"14805","4-4-3"
"16157","4-4-3"
"13995","4-5-2"
"18184","4-1-5"
"17228","4-5-2"
"15482","4-5-1"
"15632","4-5-1"
"12388","4-5-1"
"15005","4-5-1"
"16616","4-2-3"
"13207","4-2-4"
"15953","4-5-2"
"16189","4-2-5"
"17671","4-5-2"
"13277","4-4-4"
"17139","4-5-1"
"17247","4-1-4"
"15502","4-5-1"
"16609","4-5-1"
"15428","4-1-5"
"14640","4-5-1"
"14756","4-1-3"
"16885","4-3-3"
"14607","4-5-1"
"16482","4-1-5"
"13588","4-5-1"
"17516","4-5-3"
"16824","4-2-4"
"13638","4-1-5"
"17767","4-1-4"
"15594","4-5-2"
"17323","4-5-2"
"12421","4-5-3"
"12757","4-5-1"
"14709","4-5-1"
"17133","4-5-1"
"13719","4-5-2"
"15034","4-5-1"
"17975","4-5-1"
"12937","4-4-2"
"16596","4-2-4"
"14987","4-2-4"
"17458","4-1-4"
"18188","4-4-2"
"14591","4-4-2"
"14410","4-5-3"
"15858","4-5-2"
"16566","4-5-3"
"12395","4-5-1"
"16668","4-5-4"
"14277","4-4-1"
"17345","4-4-3"
"14539","4-2-3"
"16173","4-5-2"
"15270","4-5-1"
"15725","4-1-4"
"12705","4-5-1"
"15186","4-2-4"
"15117","4-5-2"
"18172","4-5-1"
"17302","4-5-2"
"15473","4-5-2"
"17557","4-3-3"
"15382","4-5-1"
"15872","4-2-4"
"13589","4-2-4"
"13525","4-2-3"
"12620","4-3-2"
"14111","4-5-3"
"13978","4-2-5"
"17348","4-5-2"
"14710","4-4-3"
"12681","4-5-1"
"13256","4-1-5"
"17385","4-1-4"
"15134","4-5-2"
"12531","4-1-5"
"17813","4-5-2"
"14946","4-1-5"
"16814","4-5-1"
"13149","4-4-2"
"12438","4-2-1"
"13332","4-1-4"
"17329","4-2-3"
"13579","4-2-3"
"16719","4-5-2"
"13437","4-5-1"
"16856","4-1-5"
"16327","4-5-1"
"14703","4-1-4"
"14966","4-1-5"
"13184","4-5-2"
"17624","4-2-3"
"15737","4-5-2"
"13048","4-5-2"
"17562","4-5-2"
"15747","4-3-2"
"14954","4-1-4"
"13571","4-5-1"
"16407","4-5-1"
"18001","4-2-4"
"14093","4-1-4"
"17864","4-3-3"
"15054","4-2-4"
"16005","4-4-3"
"13546","4-3-3"
"16923","4-5-1"
"17812","4-4-3"
"18156","4-2-3"
"17411","4-4-3"
"13991","4-5-3"
"16877","4-5-3"
"14577","4-4-3"
"17365","4-5-1"
"15555","4-5-1"
"13782","4-5-2"
"17236","4-5-2"
"17068","4-5-1"
"16024","4-1-4"
"17769","4-5-1"
"13610","4-5-2"
"13064","4-4-2"
"15436","4-3-2"
"15009","4-3-2"
"14859","4-5-2"
"13232","4-5-2"
"17231","4-5-1"
"15861","4-5-1"
"15987","4-5-2"
"15514","4-5-1"
"14878","4-5-2"
"18145","4-4-1"
"17885","4-1-5"
"15351","4-5-2"
"16942","4-5-2"
"16983","4-5-2"
"17595","4-2-4"
"18112","4-2-4"
"17739","4-5-1"
"18096","4-3-2"
"13266","4-5-1"
"18101","4-2-5"
"18229","4-5-1"
"13188","4-1-5"
"14290","4-5-1"
"16900","4-5-5"
"18041","4-5-1"
"15838","4-5-1"
"17806","4-1-3"
"17419","4-5-1"
"12906","4-5-1"
"13590","4-5-2"
"17929","4-5-3"
"14470","4-2-4"
"14480","4-1-4"
"15601","4-5-1"
"17299","4-4-3"
"17379","4-1-4"
"13950","4-5-3"
"16094","4-5-2"
"15561","4-5-3"
"14704","4-5-2"
"15511","4-5-2"
"12674","4-5-2"
"14511","4-5-2"
"13196","4-4-2"
"14741","4-5-2"
"12657","4-5-2"
"17019","5-4-2"
"17188","5-5-1"
"17359","5-1-5"
"13004","5-5-1"
"17523","5-4-3"
"15721","5-1-3"
"17651","5-5-1"
"13030","5-2-3"
"13844","5-1-4"
"14215","5-5-2"
"17988","5-5-5"
"12427","5-5-3"
"16744","5-5-2"
"16364","5-2-3"
"17031","5-2-4"
"14597","5-2-3"
"15714","5-2-4"
"13258","5-3-3"
"16347","5-2-3"
"13389","5-3-3"
"13418","5-5-1"
"17237","5-2-4"
"13758","5-5-1"
"12660","5-1-4"
"17852","5-2-5"
"14901","5-5-2"
"15571","5-4-3"
"15540","5-1-5"
"16800","5-1-2"
"13238","5-5-3"
"15022","5-4-3"
"13147","5-4-3"
"17711","5-2-4"
"13928","5-4-4"
"14209","5-5-1"
"17658","5-3-3"
"13467","5-2-2"
"15218","5-5-1"
"14601","5-1-5"
"16852","5-2-5"
"14554","5-4-1"
"16168","5-5-1"
"14180","5-5-1"
"14125","5-3-1"
"17101","5-4-2"
"15239","5-3-3"
"18161","5-5-2"
"16992","5-5-2"
"14785","5-2-5"
"15089","5-5-1"
"14667","5-5-1"
"14349","5-1-5"
"14235","5-5-1"
"13576","5-5-1"
"14836","5-3-5"
"15297","5-4-3"
"14711","5-5-1"
"14088","5-5-1"
"14321","5-5-2"
"16549","5-5-1"
"13496","5-3-3"
"12798","5-3-1"
"14452","5-2-4"
"14961","5-5-1"
"16479","5-2-4"
"12670","5-5-1"
"15148","5-1-4"
"12451","5-5-1"
"17682","5-5-1"
"17306","5-5-1"
"13657","5-2-4"
"12654","5-5-3"
"17468","5-2-5"
"15619","5-1-4"
"17772","5-2-5"
"14824","5-4-2"
"14701","5-5-1"
"15206","5-4-4"
"17655","5-5-1"
"13429","5-4-2"
"14723","5-5-2"
"14866","5-5-1"
"13137","5-5-1"
"14173","5-4-4"
"13211","5-3-2"
"12464","5-5-2"
"12627","5-5-1"
"13999","5-5-1"
"14408","5-5-1"
"14550","5-2-3"
"13068","5-2-4"
"15615","5-5-1"
"15790","5-1-5"
"14419","5-5-2"
"17466","5-2-3"
"13198","5-5-1"
"16775","5-5-2"
"15783","5-1-4"
"14205","5-4-5"
"16782","5-5-1"
"13428","5-1-5"
"13349","5-1-4"
"14390","5-5-1"
"18118","5-5-1"
"12727","5-5-1"
"16818","5-5-1"
"15444","5-2-2"
"15793","5-4-2"
"16657","5-4-2"
"15654","5-2-2"
"15152","5-5-1"
"17727","5-2-2"
"12714","5-5-1"
"15712","5-5-2"
"16361","5-4-3"
"12429","5-4-1"
"18058","5-1-5"
"13203","5-4-3"
"17911","5-1-4"
"12494","5-5-2"
"16062","5-4-2"
"14755","5-5-1"
"16712","5-5-1"
"15046","5-5-1"
"13212","5-4-3"
"14644","5-4-3"
"15414","5-3-3"
"15903","5-5-1"
"14448","5-2-4"
"14893","5-2-2"
"16101","5-3-2"
"15113","5-4-1"
"16265","5-5-1"
"12630","5-2-2"
"15676","5-5-1"
"17736","5-4-4"
"16717","5-5-1"
"12488","5-3-2"
"13012","5-5-2"
"13050","5-5-1"
"16295","5-4-2"
"15680","5-3-2"
"17502","5-4-3"
"12528","5-5-2"
"16956","5-2-4"
"18059","5-4-4"
"12598","5-5-1"
"12524","5-5-1"
"16915","5-5-3"
"17288","5-5-2"
"15073","5-4-3"
"14875","5-5-2"
"12882","5-2-2"
"14385","5-3-5"
"12966","5-1-5"
"14963","5-5-2"
"14936","5-5-1"
"12784","5-2-3"
"14005","5-5-1"
"14618","5-4-3"
"12953","5-1-4"
"14733","5-5-1"
"15467","5-4-3"
"15611","5-5-2"
"15251","5-5-1"
"14062","5-5-1"
"18230","5-5-1"
"15024","5-5-2"
"14713","5-5-1"
"16115","5-5-2"
"13647","5-5-2"
"12787","5-3-4"
"17340","5-5-1"
"18158","5-3-4"
"16241","5-5-1"
"14258","5-5-1"
"15782","5-4-1"
"18179","5-5-2"
"15039","5-5-1"
"13784","5-5-1"
"14156","5-5-1"
"13658","5-5-1"
"14432","5-5-1"
"15394","5-4-1"
"18241","5-5-1"
"17737","5-2-5"
"17096","5-5-2"
"14540","5-3-2"
"14950","5-2-4"
"14178","5-5-2"
"14388","5-5-1"
"15993","5-5-1"
"15172","5-5-2"
"16789","5-1-5"
"15563","5-5-2"
"15101","5-3-4"
"14860","5-2-5"
"17768","5-3-1"
"13971","5-5-1"
"13310","5-5-2"
"14732","5-5-1"
"17321","5-2-3"
"12919","5-5-2"
"16938","5-5-2"
"15745","5-5-2"
"14525","5-5-1"
"14047","5-5-2"
"13509","5-5-2"
"15380","5-5-2"
"16011","5-5-1"
"16813","5-5-2"
"17350","5-5-2"
"14853","5-3-4"
"18077","5-5-1"
"17044","5-3-3"
"14262","5-5-1"
"17450","5-5-1"
"14960","5-2-5"
"13853","5-2-2"
"16376","5-3-2"
"17576","5-5-1"
"16701","5-5-1"
"15544","5-5-1"
"13644","5-5-1"
"17566","5-2-3"
"16242","5-5-1"
"16700","5-5-1"
"16839","5-5-1"
"13171","5-5-4"
"16570","5-5-1"
"13410","5-5-2"
"17115","5-5-3"
"14287","5-4-5"
"16119","5-2-4"
"18130","5-4-2"
"14243","5-5-1"
"14329","5-5-1"
"15862","5-4-3"
"15500","5-4-2"
"12553","5-5-1"
"17636","5-2-4"
"12901","5-5-1"
"12951","5-5-2"
"16240","5-5-1"
"17937","5-5-1"
"16169","5-4-2"
"18122","5-5-2"
"17381","5-5-1"
"14289","5-5-2"
"12963","5-5-2"
"15373","5-5-1"
"14659","5-5-1"
"12664","5-5-1"
"14804","5-1-4"
"16966","5-5-1"
"14766","5-5-1"
"15904","5-1-5"
"13365","5-3-1"
"15948","5-2-2"
"13115","5-5-1"
"16145","5-5-1"
"15060","5-4-4"
"13854","5-5-1"
"17071","5-5-1"
"14146","5-5-1"
"14309","5-5-1"
"12562","5-5-1"
"17540","5-3-3"
"17014","5-4-3"
"13090","5-5-1"
"15687","5-5-1"
"17063","5-5-2"
"14188","5-5-1"
"15021","5-5-2"
"17293","5-5-2"
"15602","5-5-2"
"15531","5-2-1"
"14299","5-5-1"
"15028","5-4-3"
"14367","5-5-1"
"16156","5-5-1"
"13159","5-5-2"
"15434","5-5-2"
"15197","5-5-3"
"14389","5-5-2"
"16496","5-4-2"
"12572","5-3-2"
"14440","5-5-1"
"16293","5-5-1"
"17828","5-5-2"
"15144","5-5-1"
"14626","5-5-1"
"13040","5-2-3"
"12359","5-5-1"
"13780","5-2-4"
"14594","5-2-4"
"13352","5-2-4"
"15769","5-5-1"
"12970","5-4-4"
"16038","5-4-4"
"17495","5-2-3"
"15539","5-1-3"
"17157","5-3-4"
"12695","5-4-3"
"14023","5-2-3"
"14126","5-4-3"
"14788","5-2-3"
"13705","5-3-3"
"12465","5-3-3"
"16759","5-4-3"
"13884","5-5-3"
"12962","5-2-4"
"16989","5-5-2"
"17584","5-3-2"
